Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
72,25,BaileyD,11,13,1,23,5,114,84,1.35714285714,34,0.369565217391,0.56,109,84,1.29761904762,26,0.697674418605,8,0.929565217391,1.2576744186,1.067239636,0,0,9,13,B Memorial,15,Memorial,Ibbott
72,25,BaileyP,10,11,4,24,-1,90,63,1.42857142857,43,0.452631578947,0.42,91,70,1.3,38,0.634615384615,5,0.872631578947,1.05461538462,1.08724696356,0,0,10,16,D Frontier Div 2,11,Frontier,BurgerM
72,25,BaileyR,13,8,4,30,11,77,57,1.35087719298,38,0.408602150538,0.38,66,53,1.24528301887,31,0.651685393258,7,0.788602150538,1.03168539326,1.0602875438,2,0,8,19,E Badlands Div 2,7,Badlands,SheahanJ
72,25,BaileyT,8,14,3,17,-31,107,82,1.30487804878,30,0.326086956522,0.594202898551,138,99,1.39393939394,33,0.620689655172,-3,0.920289855072,1.21489255372,0.946776611694,1,2,8,10,B Plaza,21,Plaza,KrizelJ
72,25,BainD,7,12,6,20,-14,83,69,1.20289855072,29,0.292929292929,0.46,97,75,1.29333333333,33,0.659793814433,-4,0.752929292929,1.11979381443,0.952723107362,1,0,7,14,D Morningstar Div 1,19,Morningstar,PetersonT
72,25,BainG,15,8,2,32,13,99,74,1.33783783784,40,0.384615384615,0.493333333333,86,64,1.34375,38,0.604166666667,2,0.877948717949,1.0975,0.988782051282,1,0,8,16,D Arcadia Div 1,5,Arcadia,ReynaldoA
72,25,BajczA,13,7,5,31,15,72,56,1.28571428571,38,0.38,0.373333333333,57,46,1.23913043478,31,0.639534883721,7,0.753333333333,1.01286821705,1.01953488372,2,0,4,11,E Metro Div 1,3,Metro,JankowskiE
72,25,BakerAbb,11,10,4,25,12,60,52,1.15384615385,27,0.3,0.361111111111,48,40,1.2,29,0.646341463415,-2,0.661111111111,1.00745257453,0.946341463415,1,1,4,19,E Highland Div 2,13,Highland,MurphyN
72,25,BakerBD,17,6,2,35,41,130,100,1.3,24,0.272727272727,0.694444444444,89,72,1.23611111111,28,0.702127659574,-4,0.967171717172,1.39657210402,0.974854932302,2,1,9,13,C Metro,2,Metro,MarraccoM
72,25,BakerBradleyN,15,5,5,35,38,133,92,1.44565217391,42,0.446808510638,0.613333333333,95,73,1.30136986301,39,0.635514018692,3,1.06014184397,1.24884735202,1.08232252933,0,0,16,7,D Central Div 1,1,Central,DuffyM
72,25,BakerD,12,11,2,23,17,116,77,1.50649350649,49,0.505154639175,0.583333333333,99,74,1.33783783784,39,0.617647058824,10,1.08848797251,1.20098039216,1.122801698,1,3,12,5,C Highland Div 1,10,Highland,MurphyN
72,25,BakerD2,11,11,3,25,-13,151,105,1.4380952381,34,0.41975308642,0.7,164,108,1.51851851852,46,0.477272727273,-12,1.11975308642,1.17727272727,0.897025813692,0,0,11,4,B Tundra,15,Tundra,HallJ
72,25,BakerDJ,6,14,5,17,-17,82,64,1.28125,35,0.357142857143,0.426666666667,99,75,1.32,37,0.633663366337,-2,0.78380952381,1.060330033,0.990806223479,0,0,5,16,C Alpine Div 1,18,Alpine,TormaM
72,25,BakerH,13,9,3,28,11,100,70,1.42857142857,41,0.445652173913,0.486111111111,89,70,1.27142857143,34,0.66,7,0.931763285024,1.14611111111,1.10565217391,0,1,7,15,C Seaboard Div 2,6,Seaboard,BakerH
72,25,BakerL,9,10,6,24,-14,55,47,1.17021276596,30,0.32967032967,0.313333333333,69,53,1.30188679245,34,0.61797752809,-4,0.643003663004,0.931310861423,0.94764785776,1,0,4,16,R Bayou Div 1,13,Bayou,BraggR
72,25,BakerM,9,12,4,22,-14,42,42,1,19,0.2375,0.28,56,51,1.09803921569,23,0.735632183908,-4,0.5175,1.01563218391,0.973132183908,1,0,3,18,E Metro Div 2,14,Metro,JoyceR
72,25,BakerMB,7,14,4,18,-21,111,89,1.24719101124,31,0.289719626168,0.593333333333,132,104,1.26923076923,22,0.760869565217,9,0.883052959502,1.35420289855,1.05058919139,0,0,5,9,A Highland,21,Highland,MurphyN
72,25,BakerN,7,12,6,20,-14,54,51,1.05882352941,25,0.263157894737,0.34,68,51,1.33333333333,38,0.591397849462,-13,0.603157894737,0.931397849462,0.854555744199,1,0,3,12,E Frontier Div 2,20,Frontier,Curtis
72,25,BakerS,8,14,3,19,-20,44,36,1.22222222222,31,0.378048780488,0.24,64,50,1.28,32,0.627906976744,-1,0.618048780488,0.867906976744,1.00595575723,1,0,6,22,E Piedmont Div 2,25,Piedmont,CatelinetP
72,25,BakerSandie,13,9,3,29,18,142,103,1.3786407767,34,0.365591397849,0.686666666667,124,97,1.27835051546,22,0.747126436782,12,1.05225806452,1.43379310345,1.11271783463,1,0,13,10,B Tundra,9,Tundra,HallJ
72,25,BakerT,16,7,2,34,51,117,91,1.28571428571,30,0.30303030303,0.606666666667,66,58,1.13793103448,22,0.744186046512,8,0.909696969697,1.35085271318,1.04721634954,2,0,5,13,R Central Div 2,6,Central,LevitJE
72,25,BakkenJS,11,12,2,24,5,114,88,1.29545454545,30,0.3125,0.586666666667,109,79,1.37974683544,44,0.588785046729,-14,0.899166666667,1.1754517134,0.901285046729,0,0,9,14,C Midland Div 2,13,Midland,WeberE
72,25,BakkerP,9,16,0,18,-18,107,83,1.28915662651,30,0.315789473684,0.553333333333,125,97,1.28865979381,21,0.746987951807,9,0.869122807018,1.30032128514,1.06277742549,1,0,8,17,C Continental Div 2,18,Continental,KellyCP
72,25,BakkerR,18,6,1,37,52,127,90,1.41111111111,41,0.418367346939,0.6,75,57,1.31578947368,28,0.636363636364,13,1.01836734694,1.23636363636,1.0547309833,3,0,10,12,R Continental Div 1,2,Continental,KellyCP
72,25,BalasubramanianP,9,13,3,21,-12,83,68,1.22058823529,31,0.31,0.453333333333,95,75,1.26666666667,28,0.692307692308,3,0.763333333333,1.14564102564,1.00230769231,0,0,9,20,D Fjord Div 2,17,Fjord,ZongkerD
72,25,BalderramaM,12,7,6,30,12,183,129,1.41860465116,14,0.285714285714,0.86,171,122,1.40163934426,17,0.706896551724,-3,1.14571428571,1.56689655172,0.992610837438,0,0,17,5,A Piedmont,6,Piedmont,SimonsN
72,25,BaldockD,15,7,3,33,7,100,86,1.16279069767,25,0.231481481481,0.573333333333,93,76,1.22368421053,23,0.738636363636,2,0.804814814815,1.31196969697,0.970117845118,2,0,4,4,C Highland Div 2,2,Highland,FogartyN
72,25,BaldwinC,7,17,1,12,-37,47,43,1.09302325581,18,0.253521126761,0.325757575758,84,58,1.44827586207,47,0.53,-29,0.579278702518,0.855757575758,0.783521126761,0,3,3,11,D Highland Div 2,24,Highland,JonesC
72,25,BaldwinK,8,10,7,23,-15,48,45,1.06666666667,25,0.280898876404,0.3,63,47,1.34042553191,31,0.597402597403,-6,0.580898876404,0.897402597403,0.878301473807,1,0,4,13,E Maritime Div 1,15,Maritime,KenneyJ
72,25,BaldwinR,10,10,5,25,5,86,64,1.34375,42,0.403846153846,0.426666666667,81,67,1.20895522388,28,0.705263157895,14,0.830512820513,1.13192982456,1.10910931174,1,0,7,14,D Highland Div 1,12,Highland,KnowlesJ
72,25,BalesL,12,6,7,31,33,136,96,1.41666666667,39,0.414893617021,0.64,103,83,1.24096385542,28,0.717171717172,11,1.05489361702,1.35717171717,1.13206533419,0,0,14,11,B Fjord,4,Fjord,von WalterH
72,25,BalibanuI,12,8,5,29,20,74,58,1.27586206897,37,0.37,0.386666666667,54,48,1.125,27,0.7,10,0.756666666667,1.08666666667,1.07,2,0,6,18,E Maritime Div 2,8,Maritime,BruceM
72,25,BalineM,8,9,8,24,8,68,55,1.23636363636,32,0.344086021505,0.366666666667,60,53,1.1320754717,29,0.701030927835,3,0.710752688172,1.0676975945,1.04511694934,0,0,6,18,E Continental Div 1,13,Continental,KleinmanA
72,25,BallentineJ,9,10,6,24,11,132,100,1.32,26,0.295454545455,0.666666666667,121,88,1.375,38,0.612244897959,-12,0.962121212121,1.27891156463,0.907699443414,1,0,8,8,B Maritime,12,Maritime,DiGiorgioN
72,25,BallentineS,16,4,5,37,18,52,49,1.0612244898,26,0.273684210526,0.326666666667,34,34,1,19,0.736111111111,7,0.600350877193,1.06277777778,1.00979532164,1,0,0,14,E Prairie Div 2,2,Prairie,RalstonJ
72,25,BallewJ,13,8,4,30,4,97,76,1.27631578947,34,0.333333333333,0.506666666667,93,72,1.29166666667,30,0.666666666667,4,0.84,1.17333333333,1,1,0,7,19,C Prairie,6,Prairie,RalstonJ
72,25,BallingerW,10,12,3,21,-11,72,60,1.2,28,0.304347826087,0.434782608696,83,70,1.18571428571,27,0.724489795918,1,0.739130434783,1.15927240461,1.02883762201,0,2,7,14,C Seaboard Div 2,14,Seaboard,BiblerA
72,25,BallwayMC,13,10,2,28,-4,79,63,1.25396825397,37,0.352380952381,0.42,83,66,1.25757575758,31,0.670212765957,6,0.772380952381,1.09021276596,1.02259371834,1,0,5,18,D Tundra Div 1,9,Tundra,IngramB
72,25,BalseiroD,5,16,4,14,-41,41,41,1,23,0.264367816092,0.273333333333,82,60,1.36666666667,39,0.585106382979,-16,0.537701149425,0.858439716312,0.849474199071,0,0,0,22,D Memorial Div 1,27,Memorial,BalseiroD
72,25,BaltisAlan,13,5,7,33,31,183,129,1.41860465116,16,0.301886792453,0.86,152,105,1.44761904762,36,0.566265060241,-20,1.16188679245,1.42626506024,0.868151852694,0,0,16,1,A Prairie,4,Prairie,ChupackS
72,25,BaltisC,10,12,3,23,14,116,91,1.27472527473,29,0.292929292929,0.606666666667,102,79,1.29113924051,31,0.673684210526,-2,0.899595959596,1.28035087719,0.966613503456,2,0,10,12,C Prairie,12,Prairie,ChupackS
72,25,BancroftK,11,10,4,26,7,118,95,1.24210526316,23,0.242105263158,0.633333333333,111,87,1.27586206897,30,0.69696969697,-7,0.875438596491,1.3303030303,0.939074960128,0,0,9,10,C Juniper,12,Juniper,GreeneK
72,25,BanerjeeJ,9,14,2,20,-13,84,70,1.2,30,0.294117647059,0.466666666667,97,83,1.1686746988,20,0.789473684211,10,0.760784313725,1.25614035088,1.08359133127,0,0,8,15,C Continental Div 1,19,Continental,SimpsonF
72,25,BanerjiePree,15,10,0,26,11,90,71,1.2676056338,30,0.322580645161,0.563492063492,79,64,1.234375,25,0.702380952381,5,0.886072708653,1.26587301587,1.02496159754,0,4,8,7,C Archipelago,10,Archipelago,ScherrM
72,25,BangerA,9,12,4,22,-13,114,84,1.35714285714,39,0.382352941176,0.56,127,97,1.30927835052,28,0.698924731183,11,0.942352941176,1.25892473118,1.08127767236,0,0,12,18,C Bayou Div 1,18,Bayou,NeulistN
72,25,BaniakM,14,8,3,31,13,64,56,1.14285714286,28,0.291666666667,0.373333333333,51,48,1.0625,20,0.756097560976,8,0.665,1.12943089431,1.04776422764,0,0,4,18,E Piedmont Div 1,7,Piedmont,SpaethM
72,25,BanisterR,9,8,8,24,3,64,51,1.25490196078,34,0.365591397849,0.369565217391,61,47,1.29787234043,35,0.606741573034,-1,0.735156615241,0.976306790425,0.972332970883,1,2,8,16,E Memorial Div 1,15,Memorial,WestJ
72,25,BanksL,12,10,3,27,8,157,114,1.37719298246,25,0.320512820513,0.76,149,109,1.36697247706,20,0.710144927536,5,1.08051282051,1.47014492754,1.03065774805,0,0,15,6,A Arcadia,7,Arcadia,TowJ
72,25,BannardW,11,10,4,26,-2,71,56,1.26785714286,31,0.352272727273,0.373333333333,73,58,1.25862068966,32,0.652173913043,-1,0.725606060606,1.02550724638,1.00444664032,1,0,6,17,R Prairie,11,Prairie,RalstonJ
72,25,BanzaertS,11,8,6,28,13,104,73,1.42465753425,43,0.443298969072,0.486666666667,91,67,1.35820895522,35,0.606741573034,8,0.929965635739,1.0934082397,1.05004054211,0,0,11,18,R Arcadia Div 1,9,Arcadia,NicholsL
72,25,BaptisteR,3,21,1,3,-76,17,17,1,12,0.292682926829,0.134920634921,93,60,1.55,54,0.470588235294,-42,0.42760356175,0.605508870215,0.763271162123,0,4,2,10,R Arcadia Div 2,24,Arcadia,KingJA
72,25,BarashN,4,15,6,14,-44,31,29,1.06896551724,21,0.313432835821,0.193333333333,75,56,1.33928571429,32,0.609756097561,-11,0.506766169154,0.803089430894,0.923188933382,2,0,2,14,E Horizon Div 1,23,Horizon,BryantK
72,25,BarbeeJ,12,12,1,25,-5,90,71,1.2676056338,34,0.336633663366,0.473333333333,95,74,1.28378378378,32,0.666666666667,2,0.8099669967,1.14,1.00330033003,0,0,11,16,D Magnolia Div 1,12,Magnolia,SaundersA
72,25,BarberM,12,10,3,26,23,77,56,1.375,37,0.420454545455,0.388888888889,54,49,1.10204081633,25,0.719101123596,12,0.809343434343,1.10799001248,1.13955566905,0,1,9,21,E Juniper,17,Juniper,KahnKS
72,25,BarberSD,7,13,5,19,-12,85,70,1.21428571429,31,0.303921568627,0.466666666667,97,69,1.40579710145,44,0.564356435644,-13,0.770588235294,1.03102310231,0.868278004271,0,0,8,15,D Glacier,28,Glacier,WolpertL
72,25,BarberT1,6,15,4,14,-38,102,76,1.34210526316,32,0.363636363636,0.550724637681,140,100,1.4,30,0.625,2,0.914361001318,1.17572463768,0.988636363636,0,2,10,13,B Juniper,24,Juniper,KahnKS
72,25,Barclay,4,15,6,14,-39,60,52,1.15384615385,25,0.290697674419,0.346666666667,99,74,1.33783783784,37,0.622448979592,-12,0.637364341085,0.969115646259,0.91314665401,1,0,4,11,D Frontier Div 2,22,Frontier,Curtis
72,25,BarcombK,10,13,2,22,1,65,60,1.08333333333,23,0.239583333333,0.4,64,62,1.03225806452,20,0.795918367347,3,0.639583333333,1.19591836735,1.03550170068,1,0,7,16,D Cascade Div 1,16,Cascade,NeroM
72,25,BardP,12,8,5,28,10,115,81,1.41975308642,41,0.431578947368,0.5625,105,83,1.26506024096,30,0.69696969697,11,0.994078947368,1.25946969697,1.12854864434,0,1,12,11,B Highland,10,Highland,TempleC
72,25,BarelaE,10,9,6,26,11,170,123,1.38211382114,19,0.283582089552,0.82,159,115,1.38260869565,22,0.69014084507,-3,1.10358208955,1.51014084507,0.973722934623,0,0,16,3,A Horizon,12,Horizon,RyderM
72,25,BargerG,11,12,2,24,8,166,119,1.39495798319,23,0.323943661972,0.793333333333,158,118,1.33898305085,15,0.779411764706,8,1.11727699531,1.57274509804,1.10335542668,0,0,15,8,A Badlands,17,Badlands,KaleV
72,25,BargielM,14,8,3,30,18,65,44,1.47727272727,42,0.488372093023,0.305555555556,47,38,1.23684210526,31,0.621951219512,11,0.793927648579,0.927506775068,1.11032331254,0,1,7,15,E Corridor Div 1,7,Corridor,SteinS
72,25,BarinholtzA,9,12,4,20,-6,70,55,1.27272727273,28,0.345679012346,0.398550724638,76,54,1.40740740741,36,0.560975609756,-8,0.744229736983,0.959526334394,0.906654622102,1,2,6,12,R Pacific,18,Pacific,SchleicherC
72,25,BarinholtzI,7,16,2,15,-26,70,61,1.14754098361,23,0.258426966292,0.423611111111,96,70,1.37142857143,35,0.602272727273,-12,0.682038077403,1.02588383838,0.860699693565,0,1,4,16,D Pacific Div 2,21,Pacific,SchleicherC
72,25,BarinholtzJ,13,10,2,26,21,79,60,1.31666666667,36,0.382978723404,0.434782608696,58,51,1.13725490196,22,0.728395061728,14,0.8177613321,1.16317767042,1.11137378513,1,2,8,17,R Pacific,13,Pacific,SchleicherC
72,25,BariteauB,10,12,3,23,-22,49,39,1.25641025641,30,0.379746835443,0.26,71,59,1.20338983051,27,0.696629213483,3,0.639746835443,0.956629213483,1.07637604893,1,0,6,16,R Memorial Div 1,9,Memorial,GarveyJ
72,25,BarkerC,11,5,9,31,20,190,134,1.41791044776,8,0.210526315789,0.893333333333,170,120,1.41666666667,23,0.651515151515,-15,1.10385964912,1.54484848485,0.862041467305,0,0,20,1,A Frontier,7,Frontier,BarkerC
72,25,BarkerN,14,8,3,31,20,103,86,1.1976744186,25,0.245098039216,0.573333333333,83,64,1.296875,34,0.63829787234,-9,0.818431372549,1.21163120567,0.883395911556,0,0,5,19,D Archipelago Div 2,3,Archipelago,BarkerN
72,25,BarkerR42,16,8,1,33,33,160,115,1.39130434783,26,0.337662337662,0.766666666667,127,101,1.25742574257,23,0.757894736842,3,1.10432900433,1.52456140351,1.0955570745,0,0,13,7,B Tundra,2,Tundra,PrestemonE
72,25,BarkocyM,13,10,2,21,2,103,74,1.39189189189,23,0.370967741935,0.685185185185,101,68,1.48529411765,48,0.510204081633,-25,1.05615292712,1.19538926682,0.881171823568,1,7,9,8,C Corridor Div 1,17,Corridor,SteinS
72,25,BarlowG,12,11,2,25,6,104,77,1.35064935065,37,0.381443298969,0.534722222222,98,72,1.36111111111,40,0.6,-3,0.916165521191,1.13472222222,0.981443298969,1,1,11,2,C Plaza,13,Plaza,KrizelJ
72,25,BarnardK,17,6,2,34,33,100,69,1.44927536232,47,0.465346534653,0.5,67,56,1.19642857143,27,0.693181818182,20,0.965346534653,1.19318181818,1.15852835284,1,2,9,10,E Badlands Div 2,4,Badlands,TerpstraR
72,25,BarnardM,15,10,0,30,14,150,105,1.42857142857,35,0.411764705882,0.7,136,94,1.44680851064,43,0.552083333333,-8,1.11176470588,1.25208333333,0.963848039216,1,0,15,10,B Sugarloaf,4,Sugarloaf,KanekoG
72,25,BarnesD,9,13,3,20,-12,66,55,1.2,29,0.318681318681,0.381944444444,78,64,1.21875,28,0.695652173913,1,0.700625763126,1.07759661836,1.01433349259,0,1,5,25,R Meridian Div 2,16,Meridian,AlkalayG
72,25,BarnesG,19,5,1,38,38,87,68,1.27941176471,36,0.352941176471,0.472222222222,49,43,1.13953488372,21,0.712328767123,15,0.825163398693,1.18455098935,1.06526994359,3,1,5,15,E Skyline Div 1,1,Skyline,DubnerJ
72,25,BarnesH,8,13,4,20,-17,64,55,1.16363636364,31,0.313131313131,0.366666666667,81,58,1.39655172414,33,0.576923076923,-2,0.679797979798,0.94358974359,0.890054390054,1,0,5,20,R Memorial Div 1,11,Memorial,AliF
72,25,BarnesL,7,13,5,19,-29,84,70,1.2,30,0.294117647059,0.466666666667,113,82,1.37804878049,32,0.619047619048,-2,0.760784313725,1.08571428571,0.913165266106,1,0,5,20,C Midland Div 2,16,Midland,SchneiderTee
72,25,BarnesTom,9,9,7,24,5,102,76,1.34210526316,39,0.382352941176,0.527777777778,97,76,1.27631578947,36,0.660377358491,3,0.910130718954,1.18815513627,1.04273029967,0,1,10,15,C Meridian,16,Meridian,HegertyA
72,25,BarnettC,7,15,3,15,-35,104,83,1.25301204819,23,0.264367816092,0.601449275362,139,103,1.34951456311,29,0.674157303371,-6,0.865817091454,1.27560657873,0.938525119463,0,2,9,12,B Horizon,26,Horizon,DimitriCRob
72,25,BarnumPT,11,8,6,27,2,158,118,1.33898305085,13,0.203125,0.819444444444,156,115,1.35652173913,19,0.732394366197,-6,1.02256944444,1.55183881064,0.935519366197,0,1,10,9,A Arcadia,9,Arcadia,WongC
72,25,BarocasV,11,9,5,27,0,143,108,1.32407407407,22,0.268292682927,0.72,143,107,1.33644859813,25,0.705882352941,-3,0.988292682927,1.42588235294,0.974175035868,0,0,13,12,B Central,8,Central,RiesA
72,25,BaronM,7,15,3,17,-28,72,53,1.35849056604,36,0.413793103448,0.353333333333,100,77,1.2987012987,28,0.67816091954,8,0.767126436782,1.03149425287,1.09195402299,0,0,8,12,R Metro Div 1,14,Metro,MarraccoM
72,25,BaronR,8,12,5,21,-11,80,70,1.14285714286,23,0.239583333333,0.466666666667,91,73,1.24657534247,29,0.694736842105,-6,0.70625,1.16140350877,0.934320175439,0,0,5,16,D Morningstar Div 2,17,Morningstar,FrostM
72,25,BarrettM,13,10,2,28,21,127,87,1.45977011494,45,0.463917525773,0.58,106,83,1.27710843373,21,0.73417721519,24,1.04391752577,1.31417721519,1.19809474096,3,0,12,12,B Prairie,8,Prairie,KendallDH
72,25,BarrezeeleR,9,10,6,24,-8,93,75,1.24,33,0.314285714286,0.5,101,75,1.34666666667,37,0.618556701031,-4,0.814285714286,1.11855670103,0.932842415317,0,0,4,5,D Frontier Div 2,12,Frontier,BurgerM
72,25,BarrieauE,7,10,8,20,-19,116,88,1.31818181818,30,0.326086956522,0.63768115942,135,99,1.36363636364,30,0.655172413793,0,0.963768115942,1.29285357321,0.981259370315,1,2,7,11,B Piedmont,21,Piedmont,SchwartzJL
72,25,BarrientosB,10,12,3,23,0,158,112,1.41071428571,28,0.368421052632,0.746666666667,158,118,1.33898305085,16,0.771428571429,12,1.1150877193,1.5180952381,1.13984962406,0,0,18,9,A Badlands,18,Badlands,TerpstraR
72,25,BarronL,7,14,4,17,-24,70,58,1.20689655172,26,0.302325581395,0.402777777778,94,71,1.32394366197,33,0.637362637363,-7,0.705103359173,1.04014041514,0.939688218758,0,1,7,15,D Plaza Div 1,16,Plaza,KrizelJ
72,25,BarronT,5,15,5,14,-39,71,60,1.18333333333,27,0.29347826087,0.416666666667,110,81,1.35802469136,34,0.626373626374,-7,0.710144927536,1.04304029304,0.919851887243,1,1,3,23,C Alpine Div 1,19,Alpine,TormaM
72,25,BarryA2,13,7,5,30,11,97,74,1.31081081081,35,0.357142857143,0.513888888889,86,67,1.28358208955,34,0.649484536082,1,0.871031746032,1.16337342497,1.00662739323,2,1,8,15,D Coastal Div 2,2,Coastal,ShukanD
72,25,BartelsK,8,11,6,22,3,77,63,1.22222222222,33,0.326732673267,0.42,74,63,1.1746031746,26,0.720430107527,7,0.746732673267,1.14043010753,1.04716278079,1,0,6,10,D Badlands Div 1,15,Badlands,Rebassoo
72,25,BarteltC,18,4,3,39,49,123,89,1.38202247191,41,0.398058252427,0.593333333333,74,53,1.39622641509,33,0.571428571429,8,0.991391585761,1.16476190476,0.969486823856,1,0,13,16,R Morningstar,3,Morningstar,KelsoT
72,25,BartholomewC,7,11,7,20,-10,54,49,1.10204081633,26,0.285714285714,0.340277777778,64,60,1.06666666667,24,0.76,2,0.625992063492,1.10027777778,1.04571428571,0,1,1,17,E Fjord Div 1,17,Fjord,von WalterH
72,25,BartholowJ,11,9,5,27,10,85,68,1.25,38,0.345454545455,0.453333333333,75,63,1.19047619048,25,0.719101123596,13,0.798787878788,1.17243445693,1.06455566905,2,0,5,17,D Fjord Div 1,4,Fjord,von WalterH
72,25,BartlettA,19,6,0,36,84,167,113,1.47787610619,27,0.457627118644,0.81884057971,83,61,1.3606557377,34,0.6,-7,1.27646769835,1.41884057971,1.05762711864,0,2,18,3,R Juniper,4,Juniper,DoyleE
72,25,BartlettJ,17,4,4,38,54,121,88,1.375,38,0.387755102041,0.586666666667,67,56,1.19642857143,28,0.688888888889,10,0.974421768707,1.27555555556,1.07664399093,2,0,11,14,R Corridor Div 2,4,Corridor,JohnsonW
72,25,BartnerK,17,6,2,36,51,185,132,1.40151515152,11,0.229166666667,0.88,134,101,1.32673267327,23,0.716049382716,-12,1.10916666667,1.59604938272,0.945216049383,1,0,15,4,A Cascade,3,Cascade,ReiherA
72,25,BartonJM,15,7,3,30,24,158,112,1.41071428571,15,0.3,0.848484848485,134,98,1.36734693878,36,0.632653061224,-21,1.14848484848,1.48113790971,0.932653061224,0,3,16,2,B Bayou,8,Bayou,JohnsonP
72,25,BartS,16,7,2,34,22,112,80,1.4,42,0.42,0.533333333333,90,74,1.21621621622,31,0.701923076923,11,0.953333333333,1.23525641026,1.12192307692,0,0,12,17,D Memorial Div 1,2,Memorial,AlayonJ
72,25,BarylskiAS,13,11,1,27,13,121,92,1.3152173913,26,0.302325581395,0.613333333333,108,86,1.25581395349,30,0.705882352941,-4,0.915658914729,1.31921568627,1.00820793434,0,0,12,13,C Alpine Div 2,7,Alpine,O'Mahoney-SchwartzD
72,25,BascomG,8,12,5,21,-9,58,47,1.23404255319,30,0.352941176471,0.313333333333,67,59,1.13559322034,28,0.717171717172,2,0.666274509804,1.03050505051,1.07011289364,0,0,7,17,D Archipelago Div 2,14,Archipelago,BarkerN
72,25,BasinK,13,10,2,27,3,143,109,1.3119266055,19,0.240506329114,0.756944444444,140,102,1.37254901961,22,0.685714285714,-3,0.997450773558,1.44265873016,0.926220614828,1,1,11,13,A Pacific,9,Pacific,BasinK
72,25,BaskinD,8,11,6,22,-13,94,76,1.23684210526,32,0.307692307692,0.506666666667,107,83,1.28915662651,34,0.669902912621,-2,0.814358974359,1.17656957929,0.977595220314,0,0,10,17,C Magnolia Div 2,11,Magnolia,WilliamsK
72,25,BaskinJ,15,7,3,33,33,152,110,1.38181818182,28,0.341463414634,0.733333333333,119,90,1.32222222222,34,0.66,-6,1.07479674797,1.39333333333,1.00146341463,0,0,15,5,C Magnolia Div 2,3,Magnolia,WilliamsK
72,25,BassA,8,14,3,19,-17,114,83,1.3734939759,37,0.389473684211,0.553333333333,131,101,1.29702970297,24,0.730337078652,13,0.942807017544,1.28367041199,1.11981076286,0,0,12,12,B Glacier,21,Glacier,WrightK
72,25,BastianS,10,13,2,22,-1,116,92,1.26086956522,30,0.288461538462,0.613333333333,117,88,1.32954545455,34,0.65306122449,-4,0.901794871795,1.26639455782,0.941522762951,0,0,10,4,C Frontier,24,Frontier,BurgerM
72,25,BasuN,14,11,0,28,-5,87,73,1.19178082192,33,0.297297297297,0.486666666667,92,73,1.2602739726,30,0.684210526316,3,0.783963963964,1.17087719298,0.981507823613,0,0,8,21,D Alpine Div 1,8,Alpine,VinyardS
72,25,BatchelderD,17,5,3,37,44,108,84,1.28571428571,28,0.304347826087,0.56,64,58,1.10344827586,24,0.744680851064,4,0.864347826087,1.30468085106,1.04902867715,0,0,9,10,D Pacific Div 2,1,Pacific,ConerityC
72,25,BatemanJ,11,8,6,27,22,104,75,1.38666666667,43,0.417475728155,0.520833333333,82,63,1.30158730159,33,0.637362637363,10,0.938309061489,1.1581959707,1.05483836552,1,1,9,11,R Coastal,11,Coastal,OkrentD
72,25,BatemanL,15,9,1,31,9,85,59,1.4406779661,46,0.464646464646,0.393333333333,76,53,1.43396226415,36,0.544303797468,10,0.85797979798,0.937637130802,1.00895026211,2,0,11,13,R Pacific,4,Pacific,BasinK
72,25,BatemanT,13,11,1,24,-10,84,66,1.27272727273,31,0.336956521739,0.5,94,68,1.38235294118,33,0.59756097561,-2,0.836956521739,1.09756097561,0.934517497349,2,3,6,16,R Maritime Div 2,9,Maritime,DiGiorgioN
72,25,BateN,6,16,3,14,-21,70,58,1.20689655172,31,0.322916666667,0.402777777778,91,74,1.22972972973,30,0.7,1,0.725694444444,1.10277777778,1.02291666667,0,1,2,15,D Magnolia Div 1,23,Magnolia,KushnerAB
72,25,BatesA,13,9,3,29,-4,58,45,1.28888888889,33,0.388235294118,0.3,62,51,1.21568627451,28,0.670588235294,5,0.688235294118,0.970588235294,1.05882352941,0,0,5,14,E Frontier Div 1,9,Frontier,TullisI
72,25,BatesC,8,13,4,20,-13,94,69,1.36231884058,39,0.40206185567,0.46,107,77,1.38961038961,37,0.593406593407,2,0.86206185567,1.05340659341,0.995468449077,2,0,7,16,C Horizon,28,Horizon,BryantK
72,25,BatesD,10,13,2,19,-9,59,49,1.20408163265,30,0.337078651685,0.371212121212,68,48,1.41666666667,35,0.551282051282,-5,0.708290772898,0.922494172494,0.888360702967,1,3,2,20,E Skyline Div 1,18,Skyline,JohnsonS2
72,25,BatesM,12,9,4,28,5,68,58,1.1724137931,29,0.302083333333,0.386666666667,63,49,1.28571428571,34,0.61797752809,-5,0.68875,1.00464419476,0.920060861423,0,0,4,16,E Frontier Div 1,10,Frontier,TullisI
72,25,BattA,9,15,1,19,-24,69,49,1.40816326531,40,0.449438202247,0.326666666667,93,65,1.43076923077,46,0.544554455446,-6,0.776104868914,0.871221122112,0.993992657693,0,0,12,16,D Morningstar Div 2,21,Morningstar,ShortC
