Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
71,25,AdlerR,16,6,3,35,24,94,73,1.28767123288,36,0.349514563107,0.486666666667,70,56,1.25,31,0.655555555556,5,0.836181229773,1.14222222222,1.00507011866,1,0,10,9,D Corridor Div 1,2,Corridor,KohnB
71,25,AdusumilliV,15,9,1,30,15,160,111,1.44144144144,33,0.417721518987,0.770833333333,145,110,1.31818181818,17,0.77027027027,16,1.18855485232,1.5411036036,1.18799178926,0,1,18,8,A Laguna,4,Laguna,VeredJ
71,25,AffleckA,8,12,5,21,-16,57,45,1.26666666667,30,0.37037037037,0.3,73,55,1.32727272727,32,0.614457831325,-2,0.67037037037,0.914457831325,0.984828201696,1,0,4,20,E Continental Div 2,22,Continental,MintzR
71,25,AffleckA29,17,7,1,35,36,116,90,1.28888888889,31,0.31,0.6,80,59,1.35593220339,33,0.602409638554,-2,0.91,1.20240963855,0.912409638554,1,0,9,15,R Continental,8,Continental,MintzR
71,25,AgarSDW,14,7,4,32,7,64,58,1.10344827586,30,0.283018867925,0.386666666667,57,43,1.32558139535,31,0.597402597403,-1,0.669685534591,0.984069264069,0.880421465327,0,0,5,18,E Laguna Div 1,5,Laguna,MorganEM
71,25,AgesS,14,9,2,30,8,85,63,1.34920634921,39,0.40206185567,0.42,77,56,1.375,39,0.576086956522,0,0.82206185567,0.996086956522,0.978148812192,2,0,7,24,D Magnolia Div 3,4,Magnolia,WilesB
71,25,AginM,13,9,3,29,9,71,59,1.20338983051,34,0.330097087379,0.393333333333,62,55,1.12727272727,28,0.711340206186,6,0.723430420712,1.10467353952,1.04143729356,0,0,7,21,E Meridian Div 2,7,Meridian,GordonT
71,25,AglerB,14,7,4,32,25,77,62,1.24193548387,35,0.343137254902,0.413333333333,52,43,1.20930232558,26,0.662337662338,9,0.756470588235,1.07567099567,1.00547491724,3,0,6,17,E Plaza,7,Plaza,KrizelJ
71,25,AgrimontiM,12,9,4,28,14,80,68,1.17647058824,25,0.265957446809,0.453333333333,66,56,1.17857142857,25,0.709302325581,0,0.719290780142,1.16263565891,0.97525977239,0,0,7,15,D Skyline Div 2,10,Skyline,OttenbergE
71,25,AguadoA,8,14,3,16,-22,41,36,1.13888888889,25,0.328947368421,0.272727272727,63,45,1.4,38,0.552941176471,-13,0.601674641148,0.825668449198,0.881888544892,1,3,2,12,E Metro Div 1,28,Metro,HightowerT
71,25,AhlstromJ,4,17,4,11,-36,75,57,1.31578947368,39,0.393939393939,0.395833333333,111,83,1.33734939759,39,0.628571428571,0,0.789772727273,1.0244047619,1.02251082251,0,1,6,16,C Sierra,34,Sierra,HartmanM
71,25,AhmedMZ,13,10,2,25,-1,113,89,1.26966292135,22,0.258823529412,0.674242424242,114,79,1.44303797468,43,0.547368421053,-21,0.933065953654,1.2216108453,0.806191950464,1,3,7,9,C Fjord,13,Fjord,ShoafC
71,25,AholaJ,9,13,3,20,-10,92,78,1.17948717949,24,0.244897959184,0.541666666667,102,80,1.275,29,0.691489361702,-5,0.78656462585,1.23315602837,0.936387320886,1,1,6,16,C Highland Div 2,16,Highland,JonesC
71,25,AinslieM,18,6,1,37,41,115,81,1.41975308642,45,0.436893203883,0.54,74,62,1.1935483871,26,0.711111111111,19,0.976893203883,1.25111111111,1.14800431499,1,0,11,17,D Magnolia Div 3,1,Magnolia,AbdalianA
71,25,AinslieR,10,12,3,22,-1,70,52,1.34615384615,38,0.413043478261,0.361111111111,71,51,1.39215686275,37,0.564705882353,1,0.774154589372,0.925816993464,0.977749360614,1,1,8,21,E Magnolia Div 2,17,Magnolia,AbdalianA
71,25,AkawieE,18,5,2,38,46,154,108,1.42592592593,33,0.40243902439,0.72,108,82,1.31707317073,33,0.65625,0,1.12243902439,1.37625,1.05868902439,0,0,19,16,C Alpine Div 2,2,Alpine,O'Mahoney-SchwartzD
71,25,AlailimaT,5,13,7,17,-14,91,69,1.31884057971,39,0.378640776699,0.46,105,79,1.32911392405,33,0.645161290323,6,0.838640776699,1.10516129032,1.02380206702,1,0,6,23,D Central Div 1,20,Central,CorriereC
71,25,AlaverdyanM,13,9,3,27,12,69,56,1.23214285714,26,0.317073170732,0.405797101449,57,51,1.11764705882,23,0.729411764706,3,0.722870272181,1.13520886616,1.04648493544,1,2,4,21,E Seaboard Div 1,9,Seaboard,CorbblahJ
71,25,AlayonJ,6,16,3,15,-19,103,83,1.24096385542,31,0.295238095238,0.553333333333,122,91,1.34065934066,38,0.638095238095,-7,0.848571428571,1.19142857143,0.933333333333,0,0,10,12,C Memorial Div 1,19,Memorial,SausvilleK
71,25,AlberM,14,9,2,29,18,109,84,1.29761904762,32,0.326530612245,0.583333333333,91,67,1.35820895522,35,0.606741573034,-3,0.909863945578,1.19007490637,0.933272185279,4,1,7,14,C Continental Div 1,6,Continental,SchwartzT
71,25,AlbertB,12,6,7,31,11,94,73,1.28767123288,36,0.349514563107,0.486666666667,83,69,1.20289855072,29,0.707070707071,7,0.836181229773,1.19373737374,1.05658527018,1,0,7,12,C Sierra,5,Sierra,PhelanME
71,25,AlbertL,7,14,4,18,-17,89,67,1.32835820896,37,0.381443298969,0.446666666667,106,76,1.39473684211,43,0.578431372549,-6,0.828109965636,1.02509803922,0.959874671518,0,0,8,20,D Sierra Div 1,18,Sierra,PhelanME
71,25,AlbertM,15,10,0,30,24,81,62,1.3064516129,38,0.38,0.413333333333,57,56,1.01785714286,21,0.78125,17,0.793333333333,1.19458333333,1.16125,0,0,9,9,D Frontier Div 2,5,Frontier,AlexisC
71,25,AlbertsonJ,7,16,2,14,-18,70,53,1.32075471698,34,0.390804597701,0.384057971014,88,64,1.375,41,0.581632653061,-7,0.774862568716,0.965690624076,0.972437250762,0,2,7,16,D Atlantic Div 2,21,Atlantic,MicallefR
71,25,AlbertsonJC,10,12,3,23,5,80,67,1.19402985075,32,0.304761904762,0.446666666667,75,64,1.171875,29,0.71,3,0.751428571429,1.15666666667,1.01476190476,2,0,5,14,C Atlantic Div 2,12,Atlantic,MicallefR
71,25,AlbertsonJM,15,6,4,34,31,86,63,1.36507936508,41,0.414141414141,0.42,55,47,1.17021276596,30,0.67032967033,11,0.834141414141,1.09032967033,1.08447108447,2,0,7,14,E Atlantic Div 2,2,Atlantic,MicallefR
71,25,AlbrechtD,11,9,5,24,3,51,43,1.18604651163,25,0.324675324675,0.325757575758,48,41,1.17073170732,28,0.66265060241,-3,0.650432900433,0.988408178167,0.987325927085,0,3,4,6,E Continental Div 2,14,Continental,PenroseB
71,25,AlbrechtM,8,15,2,18,-29,95,79,1.20253164557,29,0.27619047619,0.526666666667,124,92,1.34782608696,34,0.645833333333,-5,0.802857142857,1.1725,0.922023809524,0,0,6,15,B Piedmont,22,Piedmont,RafalA
71,25,AlbrightM,8,12,5,20,-1,66,56,1.17857142857,31,0.316326530612,0.388888888889,67,56,1.19642857143,29,0.684782608696,2,0.705215419501,1.07367149758,1.00110913931,1,1,3,18,D Highland Div 1,19,Highland,JonesC
71,25,AlcornS,13,8,4,30,-4,88,67,1.31343283582,35,0.368421052632,0.446666666667,92,68,1.35294117647,37,0.606382978723,-2,0.815087719298,1.05304964539,0.974804031355,0,0,6,20,D Sierra Div 2,5,Sierra,HartmanM
71,25,AlexanderC,9,10,6,23,5,103,78,1.32051282051,38,0.365384615385,0.541666666667,98,69,1.42028985507,47,0.552380952381,-9,0.907051282051,1.09404761905,0.917765567766,0,1,10,14,D Pacific Div 2,11,Pacific,BarnesMRaff
71,25,AlexanderJ,4,14,7,15,-24,93,73,1.27397260274,36,0.342857142857,0.486666666667,117,86,1.36046511628,41,0.61320754717,-5,0.829523809524,1.09987421384,0.956064690027,0,0,8,16,B Corridor,25,Corridor,JohnsonW
71,25,AlexanderJaws,7,14,4,18,-17,110,80,1.375,41,0.401960784314,0.533333333333,127,94,1.35106382979,27,0.670731707317,14,0.935294117647,1.20406504065,1.07269249163,2,0,9,3,B Atlantic,21,Atlantic,KochanB
71,25,AlexanderM,19,4,2,40,67,151,98,1.54081632653,53,0.540816326531,0.653333333333,84,62,1.35483870968,30,0.615384615385,23,1.19414965986,1.26871794872,1.15620094192,3,0,17,14,R Sierra,2,Sierra,RussB
71,25,AliF,15,6,4,34,30,177,124,1.42741935484,23,0.359375,0.826666666667,147,107,1.3738317757,30,0.655172413793,-7,1.18604166667,1.48183908046,1.01454741379,0,0,19,7,A Memorial,3,Memorial,SausvilleK
71,25,AligW,11,10,4,26,4,51,41,1.24390243902,29,0.367088607595,0.273333333333,47,37,1.27027027027,29,0.613333333333,0,0.640421940928,0.886666666667,0.980421940928,1,0,3,24,E Badlands Div 1,15,Badlands,LeeD2
71,25,AllainB,12,10,3,27,-4,37,33,1.12121212121,20,0.307692307692,0.22,41,36,1.13888888889,23,0.680555555556,-3,0.527692307692,0.900555555556,0.988247863248,3,0,2,13,E Sequoia Div 2,14,Sequoia,SorensonG
71,25,AllardM,7,11,7,21,-20,35,34,1.02941176471,21,0.283783783784,0.226666666667,55,40,1.375,27,0.578125,-6,0.51045045045,0.804791666667,0.861908783784,4,0,0,17,E Sequoia Div 2,23,Sequoia,ChupackS
71,25,AllardT,12,8,5,27,10,113,85,1.32941176471,29,0.333333333333,0.615942028986,103,81,1.27160493827,28,0.698924731183,1,0.949275362319,1.31486676017,1.03225806452,2,2,10,9,C Continental Div 1,7,Continental,SchwartzT
71,25,AllenD7,10,11,4,24,-4,83,67,1.23880597015,30,0.315789473684,0.446666666667,87,73,1.19178082192,27,0.727272727273,3,0.762456140351,1.17393939394,1.04306220096,1,0,7,18,C Metro,19,Metro,ZawistowskiS
71,25,AllenDB,21,2,2,43,85,143,98,1.45918367347,40,0.454545454545,0.680555555556,58,51,1.13725490196,15,0.776119402985,25,1.1351010101,1.45667495854,1.23066485753,3,1,12,9,R Cascade Div 1,1,Cascade,MillerAB
71,25,AllenG,6,12,7,19,-21,32,33,0.969696969697,20,0.266666666667,0.22,53,43,1.23255813953,26,0.653333333333,-6,0.486666666667,0.873333333333,0.92,1,0,2,24,E Atlantic Div 2,17,Atlantic,MicallefR
71,25,AllenJS,4,18,3,8,-49,18,13,1.38461538462,14,0.451612903226,0.0984848484848,67,49,1.36734693878,36,0.576470588235,-22,0.550097751711,0.67495543672,1.02808349146,3,3,2,16,R Meridian Div 1,21,Meridian,ByrnesG-KANYEWESTEROS
71,25,AllenL2,7,14,4,16,-20,38,36,1.05555555556,18,0.264705882353,0.260869565217,58,48,1.20833333333,28,0.666666666667,-10,0.52557544757,0.927536231884,0.93137254902,1,2,1,25,E Morningstar Div 2,20,Morningstar,SecrestS
71,25,AllenLR,4,17,4,12,-44,59,58,1.01724137931,22,0.22,0.386666666667,103,81,1.27160493827,33,0.679611650485,-11,0.606666666667,1.06627831715,0.899611650485,0,0,2,21,C Plaza,21,Plaza,BreedingJ
71,25,AllenT,14,10,1,29,13,92,73,1.2602739726,36,0.336448598131,0.486666666667,79,71,1.11267605634,18,0.802197802198,18,0.823115264798,1.28886446886,1.13864640033,2,0,9,18,C Laguna Div 2,5,Laguna,EganP
71,25,AlleyA,12,7,6,29,0,135,100,1.35,29,0.329545454545,0.694444444444,135,103,1.31067961165,26,0.714285714286,3,1.02398989899,1.40873015873,1.04383116883,0,1,12,9,B Bayou,7,Bayou,Gillard-ByersN
71,25,AlleyR,14,9,2,30,19,103,81,1.27160493827,31,0.313131313131,0.54,84,71,1.18309859155,29,0.718446601942,2,0.853131313131,1.25844660194,1.03157791507,0,0,10,10,C Fjord,6,Fjord,von WalterH
71,25,AllinghamL,10,8,7,26,21,115,88,1.30681818182,34,0.333333333333,0.611111111111,94,76,1.23684210526,29,0.704081632653,5,0.944444444444,1.31519274376,1.03741496599,0,1,11,14,C Maritime,12,Maritime,BruceM
71,25,AllisonKR,8,14,3,19,-5,55,46,1.19565217391,31,0.344444444444,0.306666666667,60,49,1.22448979592,26,0.670886075949,5,0.651111111111,0.977552742616,1.01533052039,3,0,2,14,E Sierra Div 2,16,Sierra,TeneryD
71,25,Almasa,10,13,2,22,-3,92,71,1.29577464789,34,0.350515463918,0.473333333333,95,70,1.35714285714,31,0.621951219512,3,0.823848797251,1.09528455285,0.97246668343,3,0,7,17,C Bayou Div 2,11,Bayou,MillerA
71,25,AlmoiteA,12,11,2,25,6,135,99,1.36363636364,31,0.348314606742,0.6875,129,91,1.41758241758,37,0.584269662921,-6,1.03581460674,1.27176966292,0.932584269663,0,1,13,8,B Plaza,11,Plaza,TalesnikR
71,25,AlmoiteB,11,11,3,25,-1,114,87,1.31034482759,33,0.333333333333,0.58,115,92,1.25,25,0.739583333333,8,0.913333333333,1.31958333333,1.07291666667,0,0,12,11,B Plaza,14,Plaza,TalesnikR
71,25,AlpayS,13,6,6,32,23,64,47,1.36170212766,37,0.425287356322,0.313333333333,41,42,0.97619047619,16,0.789473684211,21,0.738620689655,1.10280701754,1.21476104053,2,0,5,25,E Central Div 2,7,Central,RuizM
71,25,AltemeierM,10,11,4,22,-32,43,39,1.10256410256,24,0.303797468354,0.282608695652,75,57,1.31578947368,28,0.636363636364,-4,0.586406164007,0.918972332016,0.940161104718,1,2,4,25,R Cascade Div 2,12,Cascade,LevyB
71,25,AlterE,12,8,5,29,13,85,66,1.28787878788,37,0.362745098039,0.44,72,60,1.2,28,0.695652173913,9,0.802745098039,1.13565217391,1.05839727195,2,0,7,12,R Central Div 2,6,Central,RuizM
71,25,AltmanMA,11,8,6,28,-6,122,86,1.41860465116,42,0.428571428571,0.573333333333,128,100,1.28,24,0.739130434783,18,1.0019047619,1.31246376812,1.16770186335,0,0,13,19,B Highland,11,Highland,RonickherM
71,25,AltrudaC73,4,10,11,18,-16,34,36,0.944444444444,19,0.24358974359,0.25,50,43,1.16279069767,27,0.674698795181,-8,0.49358974359,0.924698795181,0.91828853877,0,1,4,24,E Seaboard Div 1,25,Seaboard,FaunceRob
71,25,AlvarezJ,5,15,5,12,-39,19,17,1.11764705882,13,0.333333333333,0.128787878788,58,40,1.45,34,0.527777777778,-21,0.462121212121,0.656565656566,0.861111111111,3,3,1,10,R Cascade Div 2,20,Cascade,RossC
71,25,AlvarezR,12,11,2,25,7,64,50,1.28,34,0.377777777778,0.347222222222,57,42,1.35714285714,31,0.581081081081,3,0.725,0.928303303303,0.958858858859,1,1,7,19,E Maritime Div 1,10,Maritime,KenneyJ
71,25,Alvarez-StrangHilda,13,8,4,30,20,113,91,1.24175824176,28,0.271844660194,0.606666666667,93,70,1.32857142857,34,0.630434782609,-6,0.878511326861,1.23710144928,0.902279442803,1,0,10,15,R Arcadia Div 2,9,Arcadia,ReynaldoA
71,25,AmbroseR,11,8,6,28,-11,67,51,1.3137254902,34,0.390804597701,0.34,78,63,1.2380952381,32,0.670103092784,2,0.730804597701,1.01010309278,1.06090769048,0,0,7,15,R Sugarloaf Div 2,10,Sugarloaf,TipperB
71,25,AmentaJ,5,15,5,11,-26,43,36,1.19444444444,26,0.351351351351,0.285714285714,69,48,1.4375,39,0.535714285714,-13,0.637065637066,0.821428571429,0.887065637066,1,4,2,17,R Skyline Div 2,19,Skyline,SamburgM
71,25,AmerikaB,6,16,3,14,-33,90,70,1.28571428571,32,0.340425531915,0.486111111111,123,91,1.35164835165,33,0.645161290323,-1,0.826536643026,1.13127240143,0.985586822237,1,1,6,16,B Midland,25,Midland,ChinG
71,25,AmesE,15,6,4,34,28,101,76,1.32894736842,39,0.375,0.506666666667,73,59,1.23728813559,22,0.706666666667,17,0.881666666667,1.21333333333,1.08166666667,0,0,9,13,R Memorial Div 1,5,Memorial,ThrockmortonN
71,25,AmesR,11,13,1,22,-4,96,72,1.33333333333,35,0.372340425532,0.5,100,75,1.33333333333,35,0.631578947368,0,0.872340425532,1.13157894737,1.0039193729,0,1,9,14,D Horizon Div 2,17,Horizon,GrayI
71,25,AmmermanA,9,14,2,20,-24,126,97,1.29896907216,26,0.285714285714,0.646666666667,150,110,1.36363636364,22,0.702702702703,4,0.932380952381,1.34936936937,0.988416988417,0,0,10,16,A Sugarloaf,17,Sugarloaf,WrightB
71,25,AmmermanN,9,12,4,22,4,93,84,1.10714285714,21,0.194444444444,0.56,89,74,1.2027027027,29,0.71568627451,-8,0.754444444444,1.27568627451,0.910130718954,1,0,5,11,C Coastal,21,Coastal,RipsteinE
71,25,AmponsahAlex,11,8,6,28,11,111,88,1.26136363636,28,0.285714285714,0.586666666667,100,85,1.17647058824,25,0.761904761905,3,0.872380952381,1.34857142857,1.04761904762,0,0,8,11,C Pacific Div 2,7,Pacific,BasinK
71,25,AmsterD,6,14,5,17,-11,45,38,1.18421052632,26,0.342105263158,0.253333333333,56,55,1.01818181818,22,0.773195876289,4,0.595438596491,1.02652920962,1.11530113945,2,0,3,25,D Sequoia Div 1,27,Sequoia,MitchellM
71,25,AmsterN,2,16,7,11,-30,16,16,1,11,0.289473684211,0.106666666667,46,40,1.15,27,0.670731707317,-16,0.396140350877,0.777398373984,0.960205391528,0,0,1,5,E Sequoia Div 1,32,Sequoia,MitchellM
71,25,AmuzieCC,17,5,3,37,34,73,56,1.30357142857,39,0.39,0.373333333333,39,37,1.05405405405,18,0.739130434783,21,0.763333333333,1.11246376812,1.12913043478,5,0,5,12,E Skyline Div 2,3,Skyline,AmuzieCC
71,25,AnandP2,6,13,6,17,-15,30,30,1,15,0.25,0.208333333333,45,43,1.04651162791,21,0.740740740741,-6,0.458333333333,0.949074074074,0.990740740741,0,1,1,21,E Skyline Div 1,29,Skyline,JohnsonS2
71,25,AnandS,8,14,3,13,-15,50,46,1.08695652174,22,0.268292682927,0.40350877193,65,52,1.25,34,0.63829787234,-12,0.671801454857,1.04180664427,0.906590555267,0,6,2,4,E Highland Div 1,22,Highland,CrosslandC
71,25,AncmonP,2,19,4,-6,-66,20,17,1.17647058824,13,0.351351351351,0.257575757576,86,50,1.72,50,0.358974358974,-37,0.608927108927,0.61655011655,0.710325710326,1,14,2,6,R Metro Div 2,22,Metro,HightowerT
71,25,AndelaD,11,9,5,26,-2,134,99,1.35353535354,26,0.320987654321,0.6875,136,99,1.37373737374,28,0.654320987654,-2,1.00848765432,1.34182098765,0.975308641975,1,1,13,6,A Sierra,13,Sierra,TricchinelliR
