Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
73,25,De BivortB,8,12,5,20,-23,75,62,1.20967741935,32,0.32,0.430555555556,98,73,1.34246575342,38,0.616161616162,-6,0.750555555556,1.04671717172,0.936161616162,0,1,8,13,D Fjord Div 2,20,Fjord,ZongkerD
73,25,De CauxB,13,6,6,32,21,145,108,1.34259259259,25,0.297619047619,0.72,124,95,1.30526315789,22,0.728395061728,3,1.01761904762,1.44839506173,1.02601410935,1,0,11,2,A Meridian,4,Meridian,CooperM
73,25,De LeonD,6,15,4,15,-16,43,35,1.22857142857,25,0.36231884058,0.243055555556,59,44,1.34090909091,32,0.589743589744,-7,0.605374396135,0.832799145299,0.952062430323,1,1,2,24,E Juniper Div 2,19,Juniper,DoyleE
73,25,DeaderickA,15,8,2,32,25,97,70,1.38571428571,41,0.418367346939,0.466666666667,72,56,1.28571428571,26,0.657894736842,15,0.885034013605,1.12456140351,1.07626208378,5,0,6,11,R Sugarloaf Div 1,7,Sugarloaf,AnthonyS
73,25,DealC,11,10,4,24,4,92,71,1.29577464789,33,0.347368421053,0.514492753623,88,62,1.41935483871,40,0.555555555556,-7,0.861861174676,1.07004830918,0.902923976608,1,2,7,14,D Skyline Div 2,15,Skyline,SparrowX
73,25,DealL,13,6,6,32,25,69,51,1.35294117647,42,0.424242424242,0.34,44,36,1.22222222222,24,0.647058823529,18,0.764242424242,0.987058823529,1.07130124777,2,0,4,15,E Badlands Div 2,4,Badlands,GoodmanDL
73,25,DeanD,10,9,6,26,-5,114,88,1.29545454545,34,0.326923076923,0.586666666667,119,82,1.4512195122,45,0.540816326531,-11,0.91358974359,1.1274829932,0.867739403454,0,0,7,14,C Magnolia Div 1,8,Magnolia,HobanT
73,25,DeanK,9,11,5,23,-2,81,59,1.37288135593,42,0.424242424242,0.393333333333,83,60,1.38333333333,40,0.574468085106,2,0.817575757576,0.96780141844,0.998710509349,3,0,7,23,D Atlantic Div 1,14,Atlantic,KochanB
73,25,DeanL,12,10,3,25,0,52,51,1.01960784314,19,0.218390804598,0.369565217391,52,43,1.20930232558,26,0.662337662338,-7,0.587956021989,1.03190287973,0.880728466935,1,2,1,9,E Pacific Div 2,11,Pacific,WinchellV
73,25,DearingR,11,9,5,27,5,140,103,1.35922330097,30,0.337078651685,0.686666666667,135,103,1.31067961165,27,0.709677419355,3,1.02374531835,1.39634408602,1.04675607104,0,0,14,14,A Seaboard,10,Seaboard,CorbblahJ
73,25,DearnessJ,4,20,1,9,-47,44,45,0.977777777778,20,0.229885057471,0.3,91,65,1.4,43,0.565656565657,-23,0.529885057471,0.865656565657,0.795541623128,0,0,2,8,D Piedmont Div 2,29,Piedmont,BlankenshipJ
73,25,deBeerG,8,14,3,18,-27,49,38,1.28947368421,25,0.378787878788,0.263888888889,76,51,1.49019607843,40,0.506172839506,-15,0.642676767677,0.770061728395,0.884960718294,1,1,4,17,R Bayou Div 2,14,Bayou,BraggR
73,25,deBlancM,9,9,7,23,-2,64,52,1.23076923077,29,0.337209302326,0.376811594203,66,52,1.26923076923,35,0.627659574468,-6,0.714020896528,1.00447116867,0.964868876794,0,2,4,18,E Atlantic Div 1,14,Atlantic,CantorN
73,25,DeBoardW,8,11,6,22,-5,117,91,1.28571428571,35,0.321100917431,0.606666666667,122,94,1.29787234043,27,0.70652173913,8,0.927767584098,1.3131884058,1.02762265656,0,0,7,8,C Central,21,Central,DuffyM
73,25,DebU,10,11,4,23,3,146,108,1.35185185185,22,0.289473684211,0.75,143,97,1.47422680412,44,0.52688172043,-22,1.03947368421,1.27688172043,0.816355404641,0,1,12,5,A Atlantic,17,Atlantic,LangeR
73,25,DeCariaN,6,15,4,16,-49,61,53,1.15094339623,29,0.305263157895,0.353333333333,110,80,1.375,31,0.621951219512,-2,0.658596491228,0.975284552846,0.927214377407,1,0,2,15,R Badlands Div 1,18,Badlands,YoungT
73,25,DeckenbackE,12,9,4,28,6,86,63,1.36507936508,37,0.406593406593,0.42,80,62,1.29032258065,32,0.644444444444,5,0.826593406593,1.06444444444,1.05103785104,1,0,8,15,D Alpine Div 2,9,Alpine,CondonNJ
73,25,DeckerL,8,10,7,23,3,146,109,1.33944954128,25,0.294117647059,0.726666666667,143,109,1.3119266055,17,0.773333333333,8,1.02078431373,1.5,1.06745098039,0,0,11,3,A Memorial,17,Memorial,SausvilleK
73,25,DecockEFP77,11,12,2,24,-5,123,92,1.33695652174,31,0.336956521739,0.613333333333,128,94,1.36170212766,32,0.644444444444,-1,0.950289855072,1.25777777778,0.981400966184,0,0,11,8,B Maritime,13,Maritime,TalbotD
73,25,DeeJ,6,14,5,15,-24,53,39,1.35897435897,34,0.430379746835,0.282608695652,77,57,1.35087719298,32,0.604938271605,2,0.712988442488,0.887546967257,1.03531801844,1,2,5,16,R Continental Div 1,17,Continental,SimpsonF
73,25,DeekerA,7,13,5,19,-14,110,85,1.29411764706,30,0.315789473684,0.566666666667,124,92,1.34782608696,33,0.648936170213,-3,0.882456140351,1.21560283688,0.964725643897,0,0,9,12,B Sugarloaf,23,Sugarloaf,DeekerA
73,25,DeenerE,11,13,1,23,-5,117,85,1.37647058824,43,0.401869158879,0.566666666667,122,94,1.29787234043,26,0.711111111111,17,0.968535825545,1.27777777778,1.11298026999,1,0,9,14,B Fjord,13,Fjord,SheikoS
73,25,DeesB,12,9,4,28,12,93,77,1.20779220779,29,0.281553398058,0.513333333333,81,70,1.15714285714,26,0.74,3,0.794886731392,1.25333333333,1.02155339806,1,0,7,14,D Midland Div 1,6,Midland,ChiltonC
73,25,DeesM,14,7,4,31,21,142,104,1.36538461538,26,0.325,0.722222222222,121,91,1.32967032967,34,0.656565656566,-8,1.04722222222,1.37878787879,0.981565656566,0,1,13,5,B Midland,6,Midland,ChiltonC
73,25,DeFeoS,14,5,6,33,44,146,97,1.50515463918,46,0.505494505495,0.673611111111,102,72,1.41666666667,39,0.566666666667,7,1.17910561661,1.24027777778,1.07216117216,1,1,16,8,C Sequoia,3,Sequoia,WiekH
73,25,DeFordN,17,7,1,33,19,60,48,1.25,31,0.360465116279,0.347826086957,41,35,1.17142857143,22,0.671641791045,9,0.708291203236,1.019467878,1.03210690732,2,2,4,11,E Metro Div 2,4,Metro,DeFordN
73,25,DeFurioA,12,5,8,32,25,90,70,1.28571428571,37,0.355769230769,0.466666666667,65,52,1.25,31,0.647727272727,6,0.822435897436,1.11439393939,1.0034965035,1,0,5,14,D Horizon Div 1,4,Horizon,DimitriCRob
73,25,DeFuscoP,8,10,7,22,-12,53,42,1.2619047619,28,0.368421052632,0.291666666667,65,53,1.22641509434,28,0.670588235294,0,0.660087719298,0.962254901961,1.03900928793,1,1,4,19,E Garden Div 2,12,Garden,GriffithsM
73,25,DegenhardA,5,15,5,15,-33,45,30,1.5,34,0.5,0.2,78,58,1.34482758621,36,0.6,-2,0.7,0.8,1.1,1,0,4,13,R Piedmont Div 1,16,Piedmont,SchwartzJL
73,25,DeGeorgeD,7,16,2,16,-30,136,102,1.33333333333,31,0.322916666667,0.68,166,116,1.43103448276,21,0.637931034483,10,1.00291666667,1.31793103448,0.960847701149,0,0,10,15,A Frontier,26,Frontier,McLeodM
73,25,DeGoodA,11,12,2,20,-5,78,58,1.34482758621,36,0.4,0.460317460317,83,65,1.27692307692,34,0.649484536082,2,0.860317460317,1.1098019964,1.04948453608,0,4,6,12,D Glacier Div 2,14,Glacier,ButterickM
73,25,DegrandeM,10,9,6,26,11,86,61,1.40983606557,41,0.440860215054,0.406666666667,75,53,1.41509433962,40,0.550561797753,1,0.84752688172,0.957228464419,0.991422012807,2,0,8,21,R Skyline,16,Skyline,SparrowX
73,25,DeGranoB,5,15,5,15,-38,42,41,1.0243902439,22,0.265060240964,0.273333333333,80,58,1.37931034483,29,0.597222222222,-7,0.538393574297,0.870555555556,0.862282463186,0,0,3,20,R Morningstar,26,Morningstar,FrostM
73,25,DeGraziaJ,4,20,1,7,-56,63,45,1.4,38,0.447058823529,0.326086956522,119,80,1.4875,46,0.510638297872,-8,0.773145780051,0.836725254394,0.957697121402,0,2,6,24,D Central Div 2,22,Central,RiesA
73,25,DeichselT,14,5,6,34,25,70,54,1.2962962963,33,0.375,0.36,45,40,1.125,21,0.708333333333,12,0.735,1.06833333333,1.08333333333,3,0,7,20,E Piedmont Div 2,5,Piedmont,SchwartzJL
73,25,DeKrakerA,13,11,1,27,0,113,76,1.48684210526,42,0.488372093023,0.506666666667,113,83,1.36144578313,37,0.618556701031,5,0.99503875969,1.1252233677,1.10692879405,1,0,11,17,B Midland,11,Midland,SchneiderTee
73,25,DeKrakerH,7,16,2,16,-21,101,84,1.20238095238,24,0.244897959184,0.56,122,98,1.24489795918,21,0.771739130435,3,0.804897959184,1.33173913043,1.01663708962,0,0,6,14,B Midland,24,Midland,SchneiderTee
73,25,DelacruzR,14,7,4,30,12,134,98,1.36734693878,24,0.324324324324,0.710144927536,122,86,1.41860465116,38,0.577777777778,-14,1.03446925186,1.28792270531,0.902102102102,2,2,10,8,B Skyline,4,Skyline,SamburgM
73,25,DelanD,10,10,5,25,22,79,55,1.43636363636,44,0.463157894737,0.366666666667,57,42,1.35714285714,30,0.583333333333,14,0.829824561404,0.95,1.04649122807,3,0,8,6,D Atlantic Div 2,12,Atlantic,HinmanT
73,25,DelaneyC,8,13,4,16,-23,60,51,1.17647058824,22,0.285714285714,0.404761904762,83,60,1.38333333333,44,0.56862745098,-22,0.690476190476,0.973389355742,0.854341736695,0,4,2,12,D Sequoia Div 1,23,Sequoia,CapodiceN
73,25,DelaneyS,7,15,3,16,-41,56,44,1.27272727273,29,0.371794871795,0.305555555556,97,73,1.32876712329,36,0.628865979381,-7,0.67735042735,0.934421534937,1.00066085118,0,1,4,19,D Pacific Div 2,21,Pacific,SchleicherC
73,25,DelforgeM,6,13,6,18,-29,95,77,1.23376623377,31,0.300970873786,0.513333333333,124,95,1.30526315789,28,0.698924731183,3,0.81430420712,1.21225806452,0.999895604969,0,0,9,5,B Frontier,22,Frontier,BurgerM
73,25,DelfsB,8,13,4,20,-19,48,43,1.11627906977,23,0.291139240506,0.286666666667,67,49,1.36734693878,35,0.578313253012,-12,0.577805907173,0.864979919679,0.869452493518,0,0,3,13,E Prairie Div 1,23,Prairie,ChupackS
73,25,DelisleJ,7,18,0,13,-26,54,41,1.31707317073,32,0.405063291139,0.284722222222,80,59,1.35593220339,38,0.591397849462,-6,0.689785513361,0.876120071685,0.996461140602,2,1,4,11,R Tundra,29,Tundra,TanJ
73,25,DelloroC,5,16,4,14,-21,73,63,1.15873015873,29,0.287128712871,0.42,94,68,1.38235294118,36,0.590909090909,-7,0.707128712871,1.01090909091,0.87803780378,0,0,5,23,D Arcadia Div 1,23,Arcadia,HaBX
73,25,DelloroD,11,9,5,26,19,71,55,1.29090909091,30,0.361445783133,0.381944444444,52,46,1.13043478261,18,0.742857142857,12,0.743390227577,1.1248015873,1.10430292599,1,1,7,18,E Arcadia Div 2,10,Arcadia,HaBX
73,25,DelmanB,10,12,3,22,13,97,75,1.29333333333,34,0.343434343434,0.520833333333,84,66,1.27272727273,35,0.65,-1,0.864267676768,1.17083333333,0.993434343434,1,1,9,12,C Bayou Div 1,17,Bayou,Gillard-ByersN
73,25,DeLoachPE,7,11,7,20,-17,35,28,1.25,25,0.390625,0.194444444444,52,43,1.20930232558,27,0.658227848101,-2,0.585069444444,0.852672292546,1.0488528481,1,1,4,22,E Badlands Div 2,19,Badlands,Rebassoo
73,25,DeLongA,13,8,4,29,5,134,96,1.39583333333,33,0.383720930233,0.666666666667,129,95,1.35789473684,28,0.66265060241,5,1.0503875969,1.32931726908,1.04637153264,0,1,14,12,B Fjord,7,Fjord,KulkarniM
73,25,DeLongAV,7,13,5,15,-15,59,44,1.34090909091,29,0.402777777778,0.349206349206,74,57,1.29824561404,30,0.638554216867,-1,0.751984126984,0.987760566074,1.04133199465,1,4,6,13,R Fjord,28,Fjord,KulkarniM
73,25,Delora-EllefsonJ,7,16,2,15,-43,53,43,1.23255813953,32,0.367816091954,0.298611111111,96,70,1.37142857143,29,0.618421052632,3,0.666427203065,0.917032163743,0.986237144586,3,1,3,13,R Laguna Div 2,18,Laguna,EganP
73,25,DeloreyJ,9,11,5,23,1,88,65,1.35384615385,41,0.405940594059,0.433333333333,87,74,1.17567567568,20,0.772727272727,21,0.839273927393,1.20606060606,1.17866786679,3,0,10,22,C Plaza,20,Plaza,CottB
73,25,DeLoshM,12,10,3,27,10,102,81,1.25925925926,28,0.294736842105,0.54,92,67,1.37313432836,37,0.593406593407,-9,0.834736842105,1.13340659341,0.888143435512,2,0,6,13,C Pacific Div 1,7,Pacific,BasinK
73,25,DeLoshS,9,15,1,13,-38,42,30,1.4,29,0.453125,0.263157894737,80,54,1.48148148148,37,0.513157894737,-8,0.716282894737,0.776315789474,0.966282894737,3,6,2,9,R Pacific,20,Pacific,BasinK
73,25,DeluqueI,5,19,1,8,-77,24,22,1.09090909091,15,0.3125,0.166666666667,101,72,1.40277777778,38,0.577777777778,-23,0.479166666667,0.744444444444,0.890277777778,3,3,1,11,R Central Div 1,25,Central,DuffyM
73,25,DemurenK,17,7,1,35,38,133,101,1.31683168317,21,0.26582278481,0.673333333333,95,76,1.25,29,0.697916666667,-8,0.939156118143,1.37125,0.963739451477,1,0,13,12,C Meridian Div 1,1,Meridian,ByrnesG-KANYEWESTEROS
73,25,DenaultC,11,9,5,27,1,108,88,1.22727272727,25,0.255102040816,0.586666666667,107,85,1.25882352941,32,0.695238095238,-7,0.841768707483,1.2819047619,0.950340136054,0,0,8,11,D Central Div 1,12,Central,DenaultC
73,25,DenHartogJ,6,17,2,14,-43,136,103,1.32038834951,26,0.292134831461,0.686666666667,179,121,1.47933884298,26,0.543859649123,0,0.978801498127,1.23052631579,0.835994480583,0,0,13,10,A Skyline,24,Skyline,HorwitzJ
73,25,DenmarkR,14,8,3,30,16,59,43,1.37209302326,35,0.432098765432,0.298611111111,43,38,1.13157894737,21,0.7,14,0.730709876543,0.998611111111,1.13209876543,4,1,3,17,E Seaboard Div 2,5,Seaboard,OlivieriG
73,25,DennisJ,10,8,7,24,10,47,40,1.175,24,0.324324324324,0.30303030303,37,38,0.973684210526,18,0.763157894737,6,0.627354627355,1.06618819777,1.08748221906,0,3,6,9,E Arcadia Div 2,13,Arcadia,CollegeA
73,25,DennyNS,7,14,4,18,-12,58,45,1.28888888889,30,0.379746835443,0.3,70,57,1.22807017544,33,0.659793814433,-3,0.679746835443,0.959793814433,1.03954064988,0,0,6,18,E Fjord Div 1,26,Fjord,DouganB
73,25,DenOtterK,12,10,3,24,26,102,69,1.47826086957,28,0.474576271186,0.522727272727,76,56,1.35714285714,30,0.605263157895,-2,0.997303543914,1.12799043062,1.07983942908,4,3,10,9,R Arcadia Div 1,11,Arcadia,KingJA
73,25,DeNoyerR,10,11,4,23,-1,93,64,1.453125,44,0.468085106383,0.444444444444,94,65,1.44615384615,44,0.536842105263,0,0.912529550827,0.981286549708,1.00492721165,1,1,8,17,D Tidewater Div 1,11,Tidewater,MatthewsP
73,25,DensmoreD,9,10,6,24,-8,144,109,1.32110091743,18,0.24,0.726666666667,152,113,1.34513274336,19,0.739726027397,-1,0.966666666667,1.46639269406,0.979726027397,0,0,11,4,A Pacific,13,Pacific,KaltenbaughS
73,25,DentonA,15,5,5,35,28,73,59,1.23728813559,36,0.349514563107,0.393333333333,45,46,0.978260869565,18,0.785714285714,18,0.74284789644,1.17904761905,1.13522884882,0,0,6,21,E Meridian Div 2,3,Meridian,ByrnesG-KANYEWESTEROS
73,25,DentonL,9,12,4,22,-15,42,35,1.2,27,0.36,0.233333333333,57,39,1.46153846154,35,0.520547945205,-8,0.593333333333,0.753881278539,0.880547945205,2,0,3,19,E Meridian Div 2,12,Meridian,ByrnesG-KANYEWESTEROS
73,25,DePaulP,8,10,7,22,-9,67,50,1.34,36,0.409090909091,0.347222222222,76,64,1.1875,26,0.717391304348,10,0.756313131313,1.06461352657,1.12648221344,2,1,4,26,D Memorial Div 1,15,Memorial,MeckL
73,25,DerhamC,9,13,3,17,-20,123,90,1.36666666667,24,0.333333333333,0.714285714286,143,101,1.41584158416,37,0.593406593407,-13,1.04761904762,1.30769230769,0.92673992674,0,4,14,9,B Juniper,20,Juniper,ThrockmortonN
73,25,DeRoseC,11,9,5,27,-18,74,57,1.29824561404,38,0.383838383838,0.38,92,62,1.48387096774,41,0.511904761905,-3,0.763838383838,0.891904761905,0.895743145743,3,0,6,16,R Midland Div 2,9,Midland,ChiltonC
73,25,DeschenesN,10,10,5,25,3,153,112,1.36607142857,27,0.321428571429,0.746666666667,150,104,1.44230769231,29,0.585714285714,-2,1.0680952381,1.33238095238,0.907142857143,0,0,12,8,A Maelstrom,15,Maelstrom,CowanD
73,25,DesmaraisB,12,8,5,29,5,132,97,1.36082474227,35,0.360824742268,0.646666666667,127,91,1.3956043956,40,0.59595959596,-5,1.00749140893,1.24262626263,0.956784338228,0,0,12,6,B Plaza,5,Plaza,DetchonJ
73,25,DesproisD,9,11,5,23,-14,90,67,1.34328358209,35,0.384615384615,0.446666666667,104,74,1.40540540541,43,0.57,-8,0.831282051282,1.01666666667,0.954615384615,0,0,8,23,D Prairie Div 2,15,Prairie,KettlerM
73,25,DeTuraM,11,10,4,26,9,101,76,1.32894736842,38,0.372549019608,0.506666666667,92,67,1.37313432836,41,0.585858585859,-3,0.879215686275,1.09252525253,0.958407605466,0,0,11,14,C Laguna Div 1,9,Laguna,DeTuraM
73,25,DeutschH,7,13,5,18,-21,143,107,1.33644859813,21,0.272727272727,0.743055555556,164,114,1.43859649123,24,0.612903225806,-3,1.01578282828,1.35595878136,0.885630498534,1,1,13,4,A Horizon,25,Horizon,MelzerM
73,25,DeutschK,11,9,5,23,-1,50,40,1.25,23,0.348484848485,0.31746031746,51,40,1.275,28,0.621621621622,-5,0.665945165945,0.939081939082,0.970106470106,0,4,4,18,E Skyline Div 1,14,Skyline,MalteseJ
73,25,DeutschM,15,9,1,30,25,92,72,1.27777777778,32,0.333333333333,0.5,67,59,1.13559322034,28,0.717171717172,4,0.833333333333,1.21717171717,1.05050505051,0,1,8,13,D Glacier Div 1,2,Glacier,BaudeJ
73,25,DeValliereN,6,17,2,10,-46,60,42,1.42857142857,33,0.458333333333,0.333333333333,106,71,1.49295774648,48,0.505154639175,-15,0.791666666667,0.838487972509,0.963487972509,0,4,5,13,D Maelstrom Div 1,18,Maelstrom,CowanD
73,25,DeVaulP,7,13,5,19,-18,61,54,1.12962962963,28,0.291666666667,0.36,79,64,1.234375,28,0.688888888889,0,0.651666666667,1.04888888889,0.980555555556,1,0,5,21,D Cascade Div 2,23,Cascade,MillerAB
73,25,DevenyR,8,11,6,20,-19,80,63,1.26984126984,29,0.333333333333,0.45652173913,99,75,1.32,34,0.642105263158,-5,0.789855072464,1.09862700229,0.975438596491,0,2,4,13,C Corridor Div 2,12,Corridor,RadlerT
73,25,DevereuxR,21,4,0,42,70,123,83,1.48192771084,52,0.485981308411,0.553333333333,53,45,1.17777777778,17,0.730158730159,35,1.03931464174,1.28349206349,1.21614003857,2,0,11,18,R Memorial,1,Memorial,AndersonS
73,25,DevesonM,13,8,4,30,11,130,94,1.3829787234,38,0.387755102041,0.626666666667,119,88,1.35227272727,33,0.641304347826,5,1.01442176871,1.26797101449,1.02905944987,1,0,13,11,B Metro,8,Metro,HightowerT
73,25,DevineD,16,5,4,34,28,92,64,1.4375,44,0.458333333333,0.463768115942,64,50,1.28,32,0.627906976744,12,0.922101449275,1.09167509269,1.08624031008,0,2,9,19,E Magnolia Div 2,3,Magnolia,HobanT
73,25,DevineW,14,4,7,35,30,202,140,1.44285714286,7,0.233333333333,0.933333333333,172,120,1.43333333333,22,0.633333333333,-15,1.16666666667,1.56666666667,0.866666666667,0,0,18,2,A Bayou,1,Bayou,SzymanskiG
73,25,Devlin-FoltzD,5,16,4,14,-26,110,83,1.32530120482,38,0.361904761905,0.553333333333,136,102,1.33333333333,19,0.736111111111,19,0.915238095238,1.28944444444,1.09801587302,2,0,10,13,A Corridor,25,Corridor,RadlerT
73,25,DeweyS,7,12,6,20,-29,56,46,1.21739130435,30,0.348837209302,0.306666666667,85,55,1.54545454545,42,0.46835443038,-12,0.655503875969,0.775021097046,0.817191639682,0,0,4,23,R Glacier Div 2,13,Glacier,BaudeJ
73,25,Dewhurst-McBurneyL,13,10,2,28,10,91,66,1.37878787879,42,0.42,0.44,81,52,1.55769230769,47,0.465909090909,-5,0.86,0.905909090909,0.885909090909,0,0,6,19,E Continental Div 2,9,Continental,PetersonD
73,25,DeWitteS,8,13,4,20,-19,149,109,1.36697247706,25,0.316455696203,0.726666666667,168,117,1.4358974359,26,0.611940298507,-1,1.04312236287,1.33860696517,0.92839599471,0,0,13,5,A Frontier,20,Frontier,BarkerC
73,25,DeYoungG,8,14,3,19,-20,61,53,1.15094339623,30,0.309278350515,0.353333333333,81,62,1.3064516129,34,0.630434782609,-4,0.662611683849,0.983768115942,0.939713133124,1,0,4,22,D Tundra Div 1,20,Tundra,ZuffranieriJ
73,25,DeYoungM,9,14,2,20,-8,119,85,1.4,44,0.419047619048,0.566666666667,127,95,1.33684210526,30,0.67032967033,14,0.985714285714,1.236996337,1.08937728938,0,0,11,12,B Atlantic,21,Atlantic,KochanB
73,25,DeZelar-TiedmanC,13,8,4,30,31,87,68,1.27941176471,41,0.366071428571,0.453333333333,56,45,1.24444444444,25,0.657534246575,16,0.819404761905,1.11086757991,1.02360567515,2,0,8,18,R Frontier Div 2,4,Frontier,McLeodM
73,25,DezemberA,15,6,4,34,18,53,47,1.12765957447,24,0.289156626506,0.313333333333,35,34,1.02941176471,21,0.716216216216,3,0.602489959839,1.02954954955,1.00537284272,1,0,3,16,E Maelstrom Div 1,2,Maelstrom,SuthersE
73,25,DholakiaD,15,9,1,31,19,100,72,1.38888888889,42,0.42,0.48,81,67,1.20895522388,23,0.729411764706,19,0.9,1.20941176471,1.14941176471,2,0,8,18,C Pacific Div 1,3,Pacific,BondT
73,25,DhuwaliaR,15,5,5,35,35,182,130,1.4,6,0.157894736842,0.866666666667,147,110,1.33636363636,13,0.790322580645,-7,1.02456140351,1.65698924731,0.948217317487,2,0,15,4,A Horizon,1,Horizon,RyderM
73,25,di GiovanniA,12,7,6,30,31,179,124,1.4435483871,24,0.387096774194,0.826666666667,148,107,1.38317757009,21,0.686567164179,3,1.21376344086,1.51323383085,1.07366393837,1,0,20,3,A Magnolia,5,Magnolia,HillT
73,25,di GiovanniJ,13,10,2,28,3,72,60,1.2,30,0.3125,0.4,69,61,1.13114754098,25,0.736842105263,5,0.7125,1.13684210526,1.04934210526,1,0,7,18,D Magnolia Div 2,11,Magnolia,HillT
73,25,Di MarcoM,10,12,3,23,-8,57,49,1.16326530612,32,0.329896907216,0.326666666667,65,53,1.22641509434,31,0.659340659341,1,0.656563573883,0.986007326007,0.989237566557,0,0,4,24,E Horizon Div 2,14,Horizon,MelzerM
73,25,DiamondC,10,14,1,20,-12,81,70,1.15714285714,25,0.255102040816,0.486111111111,93,72,1.29166666667,38,0.641509433962,-13,0.741213151927,1.12762054507,0.896611474779,0,1,4,11,D Tidewater Div 1,15,Tidewater,HarveyM
73,25,DiamondJ,12,10,3,24,-10,134,98,1.36734693878,17,0.283333333333,0.742424242424,144,102,1.41176470588,33,0.607142857143,-16,1.02575757576,1.34956709957,0.890476190476,0,3,12,6,A Garden,16,Garden,IracaneR
73,25,DiamondM,14,8,3,31,19,104,76,1.36842105263,43,0.405660377358,0.506666666667,85,66,1.28787878788,32,0.652173913043,11,0.912327044025,1.15884057971,1.0578342904,1,0,8,21,D Sierra Div 2,4,Sierra,HartmanM
73,25,DiazMN,8,14,3,17,-19,39,40,0.975,17,0.223684210526,0.289855072464,58,47,1.23404255319,30,0.647058823529,-13,0.51353928299,0.936913895993,0.870743034056,0,2,1,12,E Laguna Div 1,25,Laguna,OlsonC
73,25,DiBiccaroM,8,12,5,21,-24,47,30,1.56666666667,35,0.530303030303,0.2,71,56,1.26785714286,26,0.666666666667,9,0.730303030303,0.866666666667,1.19696969697,3,0,1,15,R Metro,18,Metro,CookSB
73,25,DibrunoD,0,25,0,-20,-91,4,5,0.8,3,0.230769230769,0.166666666667,95,62,1.53225806452,43,0.475609756098,-40,0.397435897436,0.642276422764,0.706378986867,0,20,0,2,R Prairie,31,Prairie,GreeneJ
73,25,DiceB,13,10,2,27,5,59,48,1.22916666667,33,0.358695652174,0.333333333333,54,40,1.35,27,0.590909090909,6,0.692028985507,0.924242424242,0.949604743083,4,1,2,27,R Highland Div 1,8,Highland,MaebiusA
73,25,DickasJ,11,10,4,26,5,106,81,1.30864197531,34,0.343434343434,0.54,101,84,1.20238095238,25,0.75,9,0.883434343434,1.29,1.09343434343,0,0,11,11,B Highland,11,Highland,RonickherM
73,25,DickinsonA,10,12,3,22,-12,94,69,1.36231884058,41,0.405940594059,0.479166666667,106,79,1.3417721519,37,0.626262626263,4,0.885107260726,1.10542929293,1.03220322032,0,1,10,12,C Seaboard,26,Seaboard,BiblerA
73,25,DickinsonP,14,9,2,30,22,73,56,1.30357142857,38,0.387755102041,0.373333333333,51,44,1.15909090909,30,0.666666666667,8,0.761088435374,1.04,1.05442176871,0,0,6,10,E Pacific Div 2,7,Pacific,BarnesMRaff
73,25,DickS,7,16,2,14,-34,56,43,1.3023255814,32,0.395061728395,0.311594202899,90,66,1.36363636364,38,0.595744680851,-6,0.706655931294,0.90733888375,0.990806409246,2,2,3,9,R Meridian Div 1,26,Meridian,HegertyA
73,25,DicksonJ,10,8,7,26,12,59,52,1.13461538462,27,0.29347826087,0.361111111111,47,45,1.04444444444,22,0.741176470588,5,0.654589371981,1.1022875817,1.03465473146,1,1,3,13,E Tundra Div 1,11,Tundra,WeitzmanM
73,25,DicksS,6,17,2,14,-35,29,22,1.31818181818,22,0.423076923077,0.146666666667,64,49,1.30612244898,31,0.617283950617,-9,0.569743589744,0.763950617284,1.04036087369,2,0,0,28,R Highland Div 1,21,Highland,RonickherM
73,25,DiDioJ,15,7,3,32,36,115,83,1.38554216867,34,0.390804597701,0.576388888889,79,63,1.25396825397,18,0.731343283582,16,0.96719348659,1.30773217247,1.12214788128,4,1,10,12,R Prairie,10,Prairie,GreeneJ
73,25,DiegmillerR,9,14,2,20,-16,81,67,1.20895522388,31,0.306930693069,0.446666666667,97,64,1.515625,51,0.49,-20,0.753597359736,0.936666666667,0.796930693069,0,0,4,19,D Highland Div 1,21,Highland,CrosslandC
73,25,DieterB,12,7,6,30,16,81,69,1.17391304348,30,0.285714285714,0.46,65,57,1.14035087719,18,0.766233766234,12,0.745714285714,1.22623376623,1.05194805195,1,0,3,14,R Fjord,11,Fjord,SarinskyM
73,25,DietzB,10,11,4,24,5,56,42,1.33333333333,35,0.416666666667,0.28,51,47,1.08510638298,24,0.724137931034,11,0.696666666667,1.00413793103,1.1408045977,0,0,5,13,E Frontier Div 2,15,Frontier,AlexisC
73,25,DietzE2,11,9,5,24,-2,51,33,1.54545454545,38,0.520547945205,0.25,53,43,1.23255813953,30,0.638554216867,8,0.770547945205,0.888554216867,1.15910216207,0,3,5,14,E Metro Div 2,12,Metro,JoyceR
73,25,DietzL,9,9,7,23,5,68,48,1.41666666667,39,0.453488372093,0.347826086957,63,49,1.28571428571,29,0.632911392405,10,0.80131445905,0.980737479362,1.0863997645,1,2,7,15,E Frontier Div 2,19,Frontier,AlexisC
